booking_date	checkin_date	country	city	hotel_segment	room_type	nights	num_guests	breakfast_included	price_per_night	total_price
2024-07-08	2024-08-15	Germany	Munich	Business	Deluxe	1	3	1.0	127.79	127.79
2024-07-30	2024-08-29	Spain	Valencia	Leisure	Deluxe	1	2	1.0	179.33	179.33
2024-05-14	2024-07-08	Spain	Barcelona	Conference	Suit	11	1	1.0	210.42	2314.62
2024-12-12	2025-01-22	Spain	Barcelona	Business	Suite	2	1	1.0	273.01	546.03
2025-04-16	2025-04-22	Italy	Rome	Leisure Stay	Suite	1	3	1.0	230.75	230.75
2024-06-30	2024-07-16	Italy	Rome 	Leisure	Standard	6	3	1.0	85.18	511.06
2024-09-20	2024-10-14	Italy	Rome 	Business	Suite	4	1	0.0	293.13	1172.51
2024-05-20	2024-06-12	UK	Edinburgh	Business	suite	6	4	1.0	241.57	1449.42
2024-07-17	2024-08-03	UK	 Manchester	Leisure	Family	14	1	0.0	170.47	2386.52
2024-10-27	2024-11-19	Ireland	Galway	conference	Standard	5	3	0.0	120.2	601.0
2025-03-28	2025-04-07	Ireland	Cork	Leisure	Standard	1	1	1.0	110.3	110.3
2024-09-17	2024-09-20	Spain	VALENCIA	Tour Group	 Suite 	14	2	1.0	228.1	3193.44
2024-09-05	2024-09-12	GERMANY	Munich	Business	Family	3	1	0.0	169.69	509.06
2025-03-05	2025-03-26	Spain 	Valencia	conference	Deluxe	8	2	1.0	197.36	1578.91
2025-03-10	2025-03-25	Italy	Florence	Business	Suit	4	3	0.0	272.72	1090.88
2024-07-23	2024-08-26	Spain	Barcelona	Leisure	Suite	8	4	1.0	209.06	1672.49
2025-01-07	2025-02-24	Germany	Berlin	Leisure	Standard	14	1		54.18	758.57
2025-01-06	2025-01-12	Germany	Berlin	Conference	suite	5	1	1.0	253.79	1268.93
2024-10-11	2024-10-22	Italy	Rome	Conference	Deluxe	2	2	1.0	168.33	336.67
2025-01-30	2025-03-27	Germany	Hamburg	Business	Standard	7	2	1.0	120.2	841.37
2024-12-21	2025-02-13	Germany	Berlin	Conference	 Suite	9	2	1.0	257.86	2320.72
2024-12-12	2024-12-25	UK	Manchester 	Leisure 	Standard	5	1	0.0	110.62	553.1
2025-01-27	2025-02-17	UK	London	 Leisure	STANDARD	8	1	0.0	132.58	1060.66
2024-10-04	2024-10-09	UK	MANCHESTER	Leisure	standard	10	2	0.0	83.08	830.75
2025-02-14	2025-03-30	UK	Manchester	Conference	Suite	6	1	1.0	396.53	2379.19
2024-05-17	2024-06-28	UK	Edinburgh	Business	Standard	12	2	1.0	109.54	1314.45
2024-08-14	2024-09-28	Germany	Hamburg	Conference	Deluxe	11	4	0.0	136.65	1503.12
2025-02-28	2025-04-09	Germany	Munich	business	Suite	6	3	1.0	307.02	1842.11
2024-09-05	2024-10-20	Ireland	Dublin	Business	Standard	10	2	1.0	97.36	973.58
2024-07-08	2024-07-13	ITALY	Florence	Business 	suite	12	4	0.0	231.36	2776.31
2024-09-20	2024-10-19	Italy	Milan	Leisure	Family	2	3	1.0	182.66	365.33
2024-12-02	2025-01-24	Germany	Berlin	leisure	Deluxe	5	1	1.0	178.75	893.75
2025-02-23	2025-03-27	Spain	Valencia	Business	Suite	13	1	1.0	145.91	1896.84
2025-01-31	2025-03-19	Italy	Milan	Leisure	 Family 	13	1	0.0	154.79	2012.32
2024-11-15	2025-01-03	Ireland	dublin	Leisure	Suite	14	2	1.0	172.69	2417.66
2024-05-20	2024-07-05	 Germany	Hamburg	BUSINESS	Deluxe	11	3	1.0	126.08	1386.84
2025-02-01	2025-03-17	UK	LONDON	Leisure	Family	12	2	0.0	165.18	1982.11
2025-02-21	2025-03-08	Ireland	Galway	Business	Suite	4	2	1.0	187.16	748.64
2024-09-12	2024-10-30	Spain	Valencia	Leisure 	Standard	10	2	1.0	122.17	1221.66
2024-12-18	2024-12-31	Germany	Berlin	Tour Group	STANDARD	1	1	1.0	104.34	104.34
2024-11-05	2024-11-16	Germany	Berlin	Conference	Standard	8	1	1.0	85.34	682.74
2024-07-08	2024-08-09	Germany	Munich	Leisure	Deluxe	14	3	1.0	180.76	2530.65
2025-03-08	2025-04-03	UK	Manchester	Leisure	Family	8	1	0.0	122.08	976.66
2024-12-02	2024-12-08	Italy	Rome	Leisure	Family	11	3	1.0	190.17	2091.83
2025-03-12	2025-03-26	Germany	Berlin	Business	 Standard	3	4	1.0	102.42	307.27
2025-04-23	2025-04-30	Ireland	Galway	Leisure	deluxe	12	3	1.0	99.23	1190.76
2024-07-29	2024-09-02	Ireland	Cork		Standard	8	1	1.0	85.55	684.41
2024-11-06	2024-12-16	Italy	Rome	Conference	Deluxe	2	1	0.0	169.61	339.21
2025-02-08	2025-03-01	Germany	Munich	Business	Suite	3	1	0.0	340.45	1021.35
2025-01-05	2025-02-23	UK	Edinburgh	Business	Family	13	3	1.0	190.12	2471.51
2024-12-29	2024-12-30	Spain	Valencia	Business	Family	4	1	1.0	143.05	572.21
2024-11-12	2024-12-05	Spain	Barcelona	Tour Group	Deluxe	8	4	1.0	103.87	830.99
2024-05-26	2024-07-02	Germany	Berlin	Leisure	Standard	1	4	1.0	114.38	114.38
2024-11-13	2024-11-29	Spain	Madrid	Tour Group	standard	14	1	1.0	90.59	1268.2
2024-11-04	2024-12-18	Germany	Berlin	Tour Group	Deluxe	3	3	0.0	132.08	396.25
2025-04-06	2025-04-29	UK	Manchester	business	Family	6	2	1.0	173.63	1041.81
2024-12-24	2025-02-10	UK	Edinburgh		Deluxe	1	1	0.0	133.09	133.09
2024-06-13	2024-06-26	Italy	Milan	Leisure	Suite	5	3	1.0	207.89	1039.43
2024-05-18	2024-06-30	Germany	Munich	Leisure	Family	6	1	1.0	167.49	1004.94
2025-03-16	2025-04-12	Germany	Munich	Leisure	 STANDARD 	11	4	0.0	80.26	882.91
2025-03-11	2025-03-12	Germany	Hamburg	Business	Suite	12	4	0.0	290.4	3484.78
2025-03-11	2025-03-22	Ireland	Galway	Leisure	 Suite 	12	1	0.0	233.79	2805.47
2025-02-08	2025-03-20	Germany	Munich	Leisure	Suite	5	2	0.0	171.51	857.57
2024-09-04	2024-10-27	Spain	Valencia	Leisure	Standard	2	2	1.0	89.78	179.56
2025-03-06	2025-04-26	UK	Edinburgh	Business	Family	10	1	0.0	201.8	2018.03
2024-11-21	2024-12-02	Germany	munich	Leisure	STANDARD	3	1	1.0	96.14	288.43
2025-03-19	2025-04-30	Germany	Berlin	BUSINESS	Deluxe	2	1	1.0	137.77	275.55
2024-06-08	2024-07-31	Italy	Milan	Leisure	suite	7	1	1.0	246.77	1727.39
2024-08-30	2024-10-11	Germany	Berlin	Business	 Suite	4	3	1.0	329.93	1319.71
2025-02-19	2025-04-01	Spain	Barcelona	Business	Suite	9	1	0.0	314.5	2830.51
2025-04-12	2025-04-30	italy	Florence	Business	Deluxe	5	3	0.0	179.25	896.24
2024-10-11	2024-10-29	Ireland	Dublin	Conference	Deluxe	4	2	0.0	152.92	611.7
2025-01-24	2025-02-02	Germany	Hamburg	Business	Family	3	2	0.0	184.26	552.78
2025-03-27	2025-04-20	Spain	Madrid	Conference	Standard	6	1	0.0	107.45	644.71
2025-04-05	2025-04-30	Uk	London	Conference	standard	8	4	1.0	117.81	942.47
2024-12-19	2025-01-01	GERMANY	Munich	Leisure	Standard	8	1	0.0	80.77	646.12
2024-09-01	2024-09-28	 Italy	Milan	Tour Group	Suite	11	3	1.0	193.89	2132.74
2025-01-19	2025-02-06	Spain	Valencia	Business	Deluxe	13	1		203.85	2650.11
2025-03-04	2025-04-09	UK	Edinburgh	Conference	 Standard	6	3	1.0	67.88	407.28
2024-09-18	2024-09-25	 Ireland 	Dublin	 Conference	Suit	7	4	1.0	212.77	1489.41
2025-01-31	2025-03-01	germany	Munich	 Leisure 	Family	14	2	1.0	147.46	2064.42
2024-05-25	2024-06-13	Ireland	Cork	Business	Standard	4	1	0.0	118.01	472.06
2025-03-10	2025-03-31	Uk	Manchester	Leisure	Suite	2	4	1.0	255.12	510.24
2024-09-20	2024-10-06	UK	Manchester	Business	Deluxe	2	1	0.0	196.05	392.1
2025-01-03	2025-01-03	Italy	Rome	Conference	Suite	3	2	1.0	326.18	978.53
2024-06-03	2024-06-16	Italy	FLORENCE	Conference	deluxe	4	2	1.0	228.56	914.23
2025-01-02	2025-02-10	Ireland	Cork	 Business	Standard	4	4	1.0	84.79	339.16
2024-10-11	2024-11-10	Italy	Florence	Conference	Deluxe	1	4	0.0	147.99	147.99
2024-09-25	2024-10-24	Ireland	Dublin	Leisure	STANDARD	14	3	0.0	91.94	1287.17
2025-02-02	2025-03-28	Germany	Berlin	Business	Standard	5	3	1.0	122.28	611.39
2025-01-09	2025-02-11	 Spain 	Barcelona	Leisure	Family	7	2	1.0	155.66	1089.62
2024-08-20	2024-09-16	Ireland	Cork	Business	DELUXE	11	4	1.0	214.11	2355.24
2024-10-19	2024-12-08	Italy	Florence	Tour Group	Family	6	1	1.0	186.2	1117.18
2024-09-26	2024-10-18	ireland	Cork	Leisure	Family	1	3	0.0	158.01	158.01
2024-06-06	2024-06-20	Ireland	Cork	Leisure	 suite	1	2	0.0	256.07	256.07
2024-10-24	2024-11-22	Spain	Valencia	Conference	Suite	4	4	1.0	319.04	1276.15
2024-06-24	2024-08-01	Germany 	 Munich 	leisure	Family	2	2	0.0	141.48	282.96
2024-06-06	2024-06-06	Germany	Berlin	Leisure	Suite	6	2	0.0	229.5	1376.98
2025-03-22	2025-04-30	UK	Edinburgh	Business	 Suite	2	3	1.0	225.7	451.39
2025-03-22	2025-03-26	Ireland	Cork		Suite	13	2	1.0	167.32	2175.17
2024-08-22	2024-09-03	Italy	Milan	Leisure	Deluxe	6	3	1.0	119.83	718.97
2024-07-23	2024-09-09	Ireland	Galway	Leisure	Family	9	1	1.0	183.46	1651.18
2025-03-26	2025-04-21	Germany	HAMBURG	leisure	Deluxe	11	4	1.0	144.45	1588.95
2024-09-02	2024-09-26	Germany	 Hamburg 	Leisure	Family	7	4	1.0	225.49	1578.45
2025-01-25	2025-02-05	UK	London	Conference	Suite	9	1	1.0	241.25	2171.22
2024-07-18	2024-09-07	Germany	Munich	Leisure	Deluxe	4	3	0.0	130.25	521.01
2024-10-17	2024-10-19	Ireland	Cork	Business	Standard	4	1	1.0	93.42	373.68
2024-12-21	2024-12-27	Ireland	Dublin	business	Family	9	1	0.0	180.69	1626.19
2024-12-07	2024-12-24	UK	Edinburgh	Leisure	Suite	12	2	0.0	191.97	2303.6
2025-03-13	2025-04-30	uk	london	Tour Group	Deluxe	7	2	1.0	175.97	1231.77
2024-12-18	2025-02-04	Ireland	Cork	Leisure	family	7	4	0.0	129.86	909.0
2025-02-24	2025-02-24	Spain	Madrid	Business	DELUXE	13	3	0.0	102.46	1332.01
2024-07-07	2024-07-07	Spain	Valencia	Business	Standard	2	1	1.0	122.8	245.59
2024-10-09	2024-12-05	uk	EDINBURGH	Leisure	FAMILY	10	1	0.0	179.32	1793.16
2025-01-06	2025-01-19	Italy	rome	Tour Group	Deluxe	8	2	0.0	81.91	655.3
2024-10-20	2024-12-12	Spain	Valencia	Business	deluxe	11	2	0.0	99.43	1093.77
2024-06-26	2024-08-08	Spain	Valencia	Conference	Suite 	2	1	1.0	272.69	545.38
2024-06-16	2024-08-14	Ireland	 Galway		Suite	9	2	1.0	248.18	2233.61
2025-01-25	2025-03-01	Germany	Hamburg	Leisure	Std	3	3	0.0	108.39	325.18
2024-05-20	2024-07-13	Spain	Valencia	business	 Suite	11	3	0.0	240.17	2641.88
2025-04-10	2025-04-30	Ireland	Galway	leisure	Family	13	1	1.0	184.59	2399.73
2025-04-17	2025-04-30	Italy	Milan	Business	Suite	10	1	1.0	254.46	2544.63
2025-01-29	2025-02-16	Ireland 	Galway	BUSINESS	Suite	4	1	0.0	264.43	1057.73
2024-12-19	2025-01-13	Spain	Valencia	Business	Family	3	4	1.0	136.04	408.12
2024-08-30	2024-09-21	Spain	Valencia	Tour Group	Family	11	3	1.0	162.65	1789.2
2025-03-24	2025-03-26	Spain	Barcelona	Leisure Stay	Standard	12	1	0.0	104.99	1259.9
2025-04-11	2025-04-30	Italy	rome 	 Business 	Family	14	4	0.0	236.08	3305.12
2024-10-01	2024-11-22	Italy	Florence	Business	Suite	14	4	1.0	278.26	3895.61
2024-10-22	2024-11-06	Germany	Munich	Leisure	SUITE	13	4	1.0	301.13	3914.67
2025-02-20	2025-02-24	UK	London	Leisure	Suite	5	4	1.0	208.55	1042.73
2024-05-06	2024-05-06	Italy	ROME	Business	Family	13	4		195.91	2546.86
2024-12-21	2025-01-13	Ireland	Galway 	Leisure	Deluxe	9	2	1.0	175.37	1578.33
2025-02-14	2025-03-07	Italy	FLORENCE	Tour Group	FAMILY	11	3	0.0	189.62	2085.77
2025-01-19	2025-02-25	Spain	Valencia	Leisure	Deluxe	4	4	0.0	153.73	614.91
2024-08-11	2024-08-28	Ireland	Galway	Leisure	Delux	11	4	1.0	187.53	2062.83
2024-08-25	2024-10-11	Italy	Milan	Business	Standard	13	1	1.0	139.77	1816.96
2024-09-10	2024-09-27	Italy	Rome	Leisure	Suite	13	3	1.0	273.42	3554.45
2024-06-03	2024-07-19	Italy	Florence	Leisure	Standard	4	2	0.0	45.64	182.55
2025-01-10	2025-02-22	Germany	hamburg	Tour Group	Standard	6	2	1.0	60.33	361.96
2024-09-05	2024-09-27	Germany	Berlin	Leisure	Suite	4	4	1.0	279.86	1119.42
2024-07-12	2024-08-03	Spain	barcelona	Business	Deluxe	8	2	0.0	130.11	1040.87
2024-11-15	2025-01-05	UK	Edinburgh	Conference	Deluxe	1	2	0.0	136.57	136.57
2025-03-26	2025-04-30	Germany	Munich	Business	Suite	9	4	1.0	266.73	2400.6
2024-06-23	2024-07-26	UK	Edinburgh 	Leisure	Family	11	4	0.0	146.75	1614.29
2024-06-18	2024-07-29	ireland	Galway	Tour Group	Standard	13	1	0.0	74.59	969.63
2025-02-04	2025-02-23	uk	Edinburgh	Business	Standard	11	2	0.0	104.34	1147.74
2024-08-10	2024-08-22	ITALY	 Milan	Conference	Suite	14	3	0.0	276.06	3864.82
2024-08-21	2024-10-10	Spain	Valencia	Business	Suite	10	1	0.0	196.6	1966.04
2024-08-17	2024-10-13	Italy	FLORENCE	conference	Deluxe	7	3	1.0	123.94	867.58
2024-11-01	2024-11-05	Germany	Munich	Business	Standard	5	2	0.0	89.62	448.11
2024-10-07	2024-11-02	UK	 Manchester 	Leisure	Standard	8	3	1.0	105.45	843.64
2024-06-10	2024-06-25	UK	Edinburgh	Leisure	Deluxe	11	1	1.0	174.77	1922.51
2024-08-13	2024-09-22	 UK	Manchester	Conference	Deluxe	9	2	0.0	140.79	1267.1
2024-05-22	2024-06-21	Spain	Barcelona	Business	Deluxe	8	1	0.0	171.0	1367.99
2024-10-29	2024-11-04	UK	London	Leisure	Standard	7	3	1.0	85.26	596.84
2024-08-25	2024-08-26	Germany	Berlin	Business	Suite	3	2	0.0	261.27	783.82
2024-12-24	2025-01-11	Spain	Valencia 	Leisure	suite	4	1	1.0	259.71	1038.83
2025-04-30	2025-04-30	Spain	MADRID	Leisure Stay	Suite	8	4	1.0	213.49	1707.89
2024-12-15	2024-12-30	UK	Edinburgh	Leisure	 Deluxe 	10	4	1.0	172.92	1729.21
2024-10-26	2024-11-19	Spain	Madrid	Conference	Suite	11	1	1.0	182.15	2003.66
2024-09-16	2024-10-31	Spain	 Barcelona 	leisure	Deluxe	9	3	1.0	170.77	1536.97
2025-03-24	2025-04-30	 Germany 	Berlin	Business	Suite	9	3	1.0	215.81	1942.29
2024-10-22	2024-11-10	Ireland	Cork	Business	Suite	5	4	0.0	240.22	1201.08
2024-07-27	2024-09-05	Italy	 Florence 	Leisure	Standard	14	4	1.0	100.67	1409.45
2024-07-01	2024-07-19	Uk	 london 	 Conference	Suite	1	1	1.0	238.84	238.84
2024-11-12	2025-01-04	 Spain 	Valencia	Conference	Deluxe	2	2	1.0	176.63	353.27
2024-06-21	2024-06-24	Italy	Florence	Business	Suite	3	4	0.0	284.0	852.01
2025-01-22	2025-02-11	 Spain 	Madrid	business	 Family 	3	1	1.0	204.58	613.74
2024-10-13	2024-10-15	Spain	Valencia	Conference	Deluxe	1	1	1.0	140.19	140.19
2024-10-06	2024-11-15	Spain	barcelona	Leisure	Suite	3	4	0.0	219.53	658.59
2024-05-25	2024-07-23	Spain	Barcelona	Tour Group	suite	11	4	1.0	292.76	3220.4
2025-04-27	2025-04-30	Spain	Madrid	Tour Group	Deluxe	7	2	1.0	154.88	1084.17
2024-07-11	2024-08-29	SPAIN	Valencia	Tour Group	Suite	11	2	0.0	247.11	2718.23
2024-10-05	2024-10-19	 Spain	Valencia 	Leisure 	Deluxe	11	2	1.0	91.37	1005.11
2025-03-30	2025-04-02	UK	 London 	 Leisure 	Suit	12	3	1.0	245.04	2940.54
2024-10-06	2024-10-25	Ireland	Dublin	Business	Standard	2	2	0.0	87.59	175.18
2024-05-08	2024-05-10	 UK	Edinburgh	Business	Family	11	3	0.0	190.31	2093.45
2025-04-16	2025-04-30	Ireland	galway	Business	Deluxe	13	3	1.0	106.59	1385.69
2024-12-30	2025-02-15	Germany	Berlin	Leisure 	Family	8	3	1.0	166.22	1329.78
2024-10-22	2024-10-29	 Spain	Barcelona	Leisure Stay	Suite	9	4	0.0	221.38	1992.38
2025-04-24	2025-04-30	 Italy 	Rome	Business	Family	9	4	1.0	179.53	1615.73
2024-10-03	2024-10-17	Spain	Barcelona	Leisure	Suite	1	4	0.0	223.8	223.8
2024-06-26	2024-07-16	germany 	Berlin	Leisure	Suite	1	1	1.0	309.97	309.97
2024-07-28	2024-09-04	Ireland	Cork	Business	Family	12	3	1.0	187.4	2248.82
2024-09-01	2024-10-26	Spain	Valencia	Business	Deluxe	4	1	0.0	122.58	490.34
2024-07-27	2024-09-23	Ireland	Dublin	Business	Family	2	4	0.0	143.03	286.06
2025-02-26	2025-04-03	UK	Manchester		Family	11	1	1.0	235.9	2594.91
2025-04-17	2025-04-30	Italy	Rome	Business	Suite	12	4	1.0	252.45	3029.35
2024-10-13	2024-10-28	Ireland	Cork	Conference	Standard	10	1	0.0	123.67	1236.68
2024-05-28	2024-07-06	Italy	Rome	Business	Standard	4	3	1.0	79.74	318.96
2024-06-10	2024-07-13	 uk	Edinburgh	Leisure	Deluxe	12	4	1.0	130.87	1570.46
2025-01-06	2025-02-07	Ireland	DUBLIN	Business	FAMILY	12	4	1.0	217.2	2606.38
2024-06-05	2024-07-06	Ireland	Galway	Leisure	Suite	3	1	0.0	246.93	740.8
2024-08-23	2024-10-14	Germany	Hamburg	Leisure	Deluxe	6	4	1.0	94.24	565.44
2024-12-05	2025-01-08	Germany	Munich	Leisure	Family	8	4	0.0	161.38	1291.02
2024-09-25	2024-11-04	UK	Manchester		Suite	11	1	0.0	261.93	2881.23
2024-06-22	2024-06-29	Germany	Munich	Business	Suite	3	4		255.19	765.56
2025-02-18	2025-03-18	Spain	Valencia	Leisure 	Deluxe	4	2	1.0	179.06	716.24
2024-06-15	2024-07-24	Ireland	Dublin	Conference	Deluxe	8	3	1.0	150.18	1201.43
2024-06-17	2024-07-12	Italy	Rome	Leisure	Standard	10	1	1.0	99.22	992.21
2024-08-21	2024-10-01	uk	Manchester	Leisure	Family	8	4	0.0	168.5	1348.03
2024-06-29	2024-07-04	Italy	Florence	Leisure	Standard	8	1	1.0	97.62	780.96
2025-04-13	2025-04-30	Spain	Barcelona	Business	Standard	10	2	1.0	94.93	949.27
2024-12-07	2025-01-16	Italy	milan	Conference	Deluxe	7	4	1.0	192.34	1346.36
2024-07-05	2024-07-15	Italy	FLORENCE 	Tour Group	Suite	1	1	0.0	201.82	201.82
2025-01-23	2025-02-10	Ireland	Cork	Business	Suite	1	4	0.0	356.57	356.57
2024-07-26	2024-08-30	UK	 London	Business	Deluxe	14	1	1.0	111.7	1563.75
2024-11-26	2025-01-13	Germany	Berlin	Leisure	Deluxe	7	3	0.0	133.82	936.77
2024-09-09	2024-11-02	UK	London 	 Business 	Deluxe	13	1	0.0	191.14	2484.78
2024-05-31	2024-06-16	UK	Edinburgh	leisure 	Standard	8	2	0.0	99.92	799.35
2024-09-04	2024-09-25	UK	Manchester		Suite	7	2	0.0	151.76	1062.33
2024-10-03	2024-11-12	UK	london	Conference	Family	10	3	0.0	114.63	1146.33
2024-10-18	2024-11-29	UK	London	Tour Group 	Family 	11	4	1.0	172.51	1897.56
2024-07-13	2024-08-16	Spain	Madrid	Tour Group	Standard	6	1	1.0	82.53	495.2
2025-02-28	2025-03-17	Ireland	Dublin	Business	 Deluxe	5	2	0.0	125.05	625.26
2024-05-30	2024-07-17	IRELAND	Galway	Leisure	Standard	12	3	0.0	78.99	947.92
2024-09-19	2024-11-09	Italy	Florence	Leisure	 Deluxe 	6	3	0.0	185.56	1113.34
2024-10-08	2024-10-12	Italy	Florence	Business	Suite	7	1	1.0	304.99	2134.94
2024-07-08	2024-09-01	IRELAND	Dublin	Leisure	Standard	14	4	0.0	91.52	1281.3
2024-07-25	2024-08-17	Germany	Hamburg	Business	Deluxe	4	2	1.0	206.37	825.47
2024-10-06	2024-10-30	Germany	Munich	Business	Family	12	4	1.0	178.02	2136.29
2024-10-15	2024-10-19	Germany	Hamburg	Leisure	Deluxe 	10	1	1.0	181.66	1816.63
2024-12-28	2025-02-04	Ireland	Dublin	Conference	Standard	9	3	0.0	89.89	809.03
2025-02-03	2025-02-04	Germany	Berlin	Conference	deluxe	13	2	0.0	141.97	1845.62
2024-10-17	2024-11-11	Germany	Munich	Tour Group	Family 	2	3	1.0	189.64	379.28
2024-11-12	2024-12-13	Ireland	CORK	Business	Standard	14	3	0.0	77.04	1078.54
2024-07-20	2024-09-06	Ireland	Cork	Tour Group	Delux	4	1	1.0	96.45	385.78
2024-06-04	2024-07-31	SPAIN	Valencia	Leisure 	Deluxe	2	1	1.0	89.77	179.54
2024-12-30	2025-01-25	Spain	Valencia	Conference	Standard	9	4	0.0	92.02	828.17
2024-11-02	2024-12-28	Germany	Munich	Business	Deluxe	4	2	0.0	181.64	726.56
2024-06-15	2024-08-03	Germany	hamburg	Leisure	Suite	13	3	1.0	155.92	2026.97
2024-11-25	2024-12-14	Ireland	Dublin	Conference	Standard	2	4		121.14	242.28
2024-09-18	2024-09-22	UK	London	Business	FAMILY	11	4	0.0	240.13	2641.47
2024-08-06	2024-09-09	Spain	Madrid	Business	Standard	6	1	0.0	81.42	488.52
2025-01-12	2025-02-19	Spain	Barcelona	Leisure	Deluxe	11	4	0.0	151.98	1671.73
2024-10-07	2024-10-07	Germany	Berlin	 Business	Family	13	4	0.0	149.76	1946.9
2024-08-20	2024-09-27	Spain 	Valencia	Business	 Deluxe	13	3	1.0	193.12	2510.57
2024-08-03	2024-08-05	Italy	Milan	Leisure	 Suite	14	1	0.0	161.31	2258.28
2025-04-05	2025-04-30	Germany	Berlin	Conference	Family	6	4	1.0	234.25	1405.48
2024-11-13	2024-12-04	 UK	Manchester		suite	10	2	1.0	256.67	2566.68
2024-07-10	2024-09-03	 Italy	Florence	Leisure	STANDARD	13	4	1.0	66.45	863.9
2024-10-01	2024-10-24	Spain	Valencia	Business	Standard	9	3	1.0	83.16	748.46
2024-08-03	2024-08-16	Italy	Rome	Business	Family	6	1	0.0	182.21	1093.28
2024-09-10	2024-09-28	Uk	London	Business	Family	2	1	1.0	213.3	426.61
2024-12-30	2025-02-11	Spain 	Madrid	Leisure	Deluxe	3	2	0.0	186.39	559.16
2024-05-06	2024-05-12	Spain	Valencia	business	Suite	2	4	1.0	200.48	400.95
2025-01-21	2025-01-30	Germany	Munich	Leisure	Standard	5	1	1.0	56.37	281.84
2024-08-21	2024-09-30	Germany	 Munich 	Business	Suite	7	2	0.0	271.82	1902.73
2024-06-27	2024-07-27	ITALY	 milan 	Business	Suite	2	1	1.0	234.54	469.08
2024-10-07	2024-11-01	Spain	VALENCIA	Business	Deluxe	7	3	1.0	190.69	1334.84
2025-01-10	2025-01-21	Italy	Milan	Leisure	 Suite 	9	2	1.0	180.18	1621.65
2024-05-21	2024-06-03	UK	London	Tour Group	Deluxe	1	2	1.0	119.94	119.94
2025-02-22	2025-02-22	Italy	Florence	Leisure	 Deluxe 	2	2	1.0	167.28	334.55
2024-11-25	2025-01-10	Italy	Rome	Business	Deluxe	2	1	0.0	176.09	352.18
2024-06-02	2024-07-13	Germany	Munich	business	Family	4	1	0.0	168.39	673.55
2025-01-03	2025-01-17	Spain	Barcelona	business	Standard	13	4	1.0	133.62	1737.07
2024-10-07	2024-11-06	Spain	Barcelona	Conference	 Family 	12	3	1.0	187.17	2246.05
2025-03-08	2025-03-09	ITALY	Florence	Leisure	Deluxe	6	1	1.0	166.92	1001.52
2024-09-10	2024-10-31	Ireland	Galway	Leisure	Suite	9	1	1.0	192.34	1731.09
2025-02-17	2025-03-24	UK	Manchester	Leisure	Suite	5	4	0.0	260.09	1300.43
2025-03-14	2025-04-11	Italy	ROME	Leisure	 Suite	12	1	1.0	224.75	2697.05
2024-06-24	2024-08-01	UK	Manchester	Business	family	2	1	1.0	133.16	266.32
2025-04-13	2025-04-30	Ireland	Dublin	Leisure	Deluxe	13	2	1.0	83.96	1091.43
2025-02-17	2025-04-14	Ireland	Galway	Leisure	Family	9	1	0.0	195.12	1756.12
2024-10-11	2024-10-17	Spain	Madrid	Leisure	Suite	10	4	1.0	158.75	1587.52
2024-11-17	2024-12-09	Italy	Florence	Leisure	Suite	7	2	1.0	284.71	1992.98
2024-06-21	2024-07-28	Ireland	Cork	business	Deluxe	4	1	1.0	103.36	413.44
2025-02-11	2025-02-26	UK	Edinburgh	Business	Standard	3	3	1.0	125.5	376.51
2024-09-14	2024-09-21	Spain	 Barcelona	Conference	 Deluxe 	6	2	1.0	183.25	1099.47
2025-02-28	2025-03-11	UK	London	Leisure	Suite	14	3	0.0	313.66	4391.26
2024-09-21	2024-10-04	Spain	Valencia	Conference	Family	13	2	1.0	139.41	1812.29
2024-05-28	2024-07-22	UK	london	Conference	 Standard	14	1	1.0	108.46	1518.43
2025-04-10	2025-04-30	germany	Berlin	Leisure	deluxe	12	1	1.0	141.97	1703.65
2025-02-10	2025-03-26	Ireland	Cork	conference	Deluxe	7	3	0.0	182.93	1280.48
2025-04-25	2025-04-30	Italy	Rome	CONFERENCE	Family	4	3	1.0	215.15	860.59
2024-08-14	2024-10-02	Italy	Milan	Leisure	Suite	10	1	0.0	203.15	2031.53
2024-10-02	2024-10-18	SPAIN	Barcelona	 Leisure	Suite	4	4	0.0	210.22	840.88
2024-05-06	2024-06-06	Ireland	Dublin	Business	Family	7	2	0.0	212.95	1490.62
2024-05-14	2024-05-24	Spain	BARCELONA	Leisure	Standard	3	3	1.0	74.56	223.69
2024-10-24	2024-10-28	spain	Valencia	Leisure	Standard	10	2	1.0	98.43	984.3
2024-09-06	2024-11-04	Italy	Florence	Business	Suite	4	4	1.0	222.8	891.18
2025-04-04	2025-04-17	germany	Berlin	Leisure	Standard	5	1	0.0	85.76	428.82
2024-07-24	2024-08-01	Spain	madrid	leisure	Standard	11	3	1.0	94.04	1034.47
2024-07-16	2024-08-22	Germany	Hamburg	Leisure	Deluxe	5	2	1.0	123.72	618.6
2025-02-13	2025-02-15	Italy	Milan	Tour Group	Deluxe	1	4	1.0	131.68	131.68
2024-10-12	2024-10-15	Ireland	dublin	Conference	Suite	14	4	0.0	342.26	4791.62
2024-12-18	2024-12-24	Italy	Milan	Leisure	Suite 	5	2	1.0	302.68	1513.38
2024-10-24	2024-11-06	Spain	Barcelona	Conference	Family	11	3	0.0	185.1	2036.14
2024-10-28	2024-12-04	Ireland	CORK	Leisure	Family	7	2	1.0	106.45	745.14
