order_datetime	city	platform	cuisine_type	delivery_distance_km	delivery_time_min	items_count	basket_value	delivery_fee	tip_amount	total_paid
2024-09-07 11:05	 Cork	Deliveroo	Pizza	4.55	50.9	2	37.65	3.27	3.71	44.63
2024-10-26 15:33	Dublin	UberEats	Chinese	3.93	39.5	5	42.03	2.97		45.0
2025-01-26 19:24	LIMERICK	Deliveroo	Cafe	2.22	31.2	2	10.25	2.11	0.0	12.36
2024-10-21 15:46	Belfast	Deliveroo	Pizza	0.27	25.9	2	29.1	2.0	3.85	34.95
2025-03-23 20:12	Belfast	UberEats	BURGERS	5.63	45.1	1	12.81	3.82	3.4	20.03
2024-08-29 19:21	Dublin	InHouse	Indian	3.2	40.7	1	12.64	0.0	2.99	15.63
2025-02-04 14:02	Belfast	UberEats	Sushi	4.64	38.3	1	9.18	3.32	4.18	16.68
2024-12-07 17:56	Belfast	Deliveroo	Cafe	0.2	19.6	1	11.35	2.0	0.0	13.35
2024-12-01 12:11	Belfast	UberEats	Burgers	1.87	23.3	3	48.4	2.0	0.0	50.4
2025-01-16 10:55	Dublin	 Deliveroo	indian	2.43	20.1	1	13.67	2.21	5.3	21.18
2025-04-08 16:43	Dublin	Deliveroo	Chinese	0.2	16.5	1	8.04	2.0	0.0	10.04
2024-12-18 11:48	Dublin	Deliveroo	Sushi	3.04	28.6	2	31.21	2.52	2.31	36.04
2024-09-02 14:45	Dublin	Deliveroo	Pizza	3.31	26.5	3	43.98	2.66	0.0	46.64
2025-03-01 14:24	Limerick	JustEat	Burgers 	2.6	39.8	1	8.72	2.3	0.0	11.02
2025-02-14 10:35	CORK	JustEat	Indian	2.69	34.2	5	60.4	2.35	0.0	62.75
2025-03-13 10:40	Belfast	JustEat	Chinese	6.27	49.7	1	10.21	4.13	0.0	14.34
2024-10-21 19:11	limerick	UberEats	 chinese	2.71	25.0	3	39.37	2.36	0.0	41.73
2025-01-15 17:07	Limerick	UBEREATS 	Burgers	3.78	31.6	5	74.15	2.89	6.15	83.19
2024-05-30 13:44	Limerick	Justeat	Sushi	2.21	34.1	3	38.25	2.1	0.0	40.35
2024-12-09 21:00	Dublin		Chinese	3.42	44.3	5	73.9	2.71	0.0	76.61
2024-11-29 19:40	Galway	UberEats	Indian	1.55	16.9	5	48.02	2.0	0.0	50.02
2024-05-25 14:23	Dublin	Deliveroo	Pizza	3.77	37.1	4	65.91	2.88	0.0	68.79
2024-06-01 18:02	 Dublin	ubereats	CHINESE	0.2	17.9	3	19.53	2.0	0.0	21.53
2024-08-31 11:04	Dublin	InHouse	Indian	3.4	24.1	1	15.31	0.0	0.0	15.31
2024-10-30 13:18	Dublin	UBEREATS	Pizza	3.06	33.4	1	8.21	2.53	2.83	13.57
2024-11-23 16:40	Dublin	UberEats	SUSHI	1.85	25.5	5	72.55	2.0	0.0	74.55
2024-10-15 19:44	Dublin 	JustEat	Indian	3.53	42.1	5	25.85	2.77	0.0	28.62
2025-04-17 17:51	Galway	UberEats	Indian	5.01	47.2	1	16.24	3.51	2.58	22.33
2024-08-19 16:24	Cork	JUSTEAT	sushi	5.1	42.8	4	38.5	3.55	7.94	49.99
2025-02-16 10:58	Galway	deliveroo 	Chinese	4.03	23.1	3	28.82	3.02	0.0	31.84
2024-07-18 19:34	Cork	ubereats	Pizza	1.64	27.6	5	99.94	2.0	4.14	106.08
2024-09-20 19:01	Cork	UberEats	Indian	3.97	34.7	4	66.95	2.99	0.0	69.94
2025-04-07 20:16	 Limerick 	DELIVEROO	Chinese	0.23	12.3	2	26.59	2.0		31.26
2024-05-13 22:04	Cork	JustEat	Pizza	3.81	48.0	5	77.27	2.9	0.0	80.17
2024-07-29 18:21	Cork	deliveroo	THAI	3.47	31.1	1	11.25	2.73	2.78	16.76
2024-06-15 17:23	Galway	UberEats	Cafe	3.17	35.6	2	15.33	2.59	5.98	23.9
2024-09-02 12:16	Dublin	JustEat	Pizza	4.51	35.7	1	13.6	3.25	3.5	20.35
2024-11-26 12:41	Dublin	UberEats	Pizza	1.27	29.7	4	60.05	2.0	0.0	62.05
2024-05-28 20:58	Galway	DELIVEROO	Chinese	2.3	32.0	3	41.08	2.15	0.0	43.23
2024-06-14 15:38	Cork	JustEat	thai	4.38	54.1	4	66.58	3.19	0.0	69.77
2025-04-26 11:09	Dublin	UberEats	Thai	1.24	23.0	3	44.89	2.0	0.0	46.89
2024-11-14 10:01	Cork	JustEat	Burgers	1.11	30.9	3	24.11	2.0	3.34	29.45
2025-03-01 13:23	Galway	Deliveroo App	Pizza	2.55	22.6	5	106.78	2.28	0.0	109.06
2024-12-17 22:36	cork	JustEat	Chinese	2.49	26.6	4	39.17	2.25	0.0	41.42
2025-02-18 15:44	Limerick	 JustEat	Pizza 	3.47	22.5	4	52.67	2.74	0.0	55.41
2024-12-14 11:41	Dublin	JustEat	Burgers	1.53	30.1	5	56.37	2.0	0.0	58.37
2025-03-30 16:51	Dublin	INHOUSE	 Indian	2.34	28.5	3	44.95	0.0	1.43	46.38
2025-02-09 16:22	Dublin	Uber Eats	Chinese	3.84	25.3	4	52.13	2.92	0.0	55.05
2024-05-18 23:48	Cork	UberEats	Burgers	4.1	30.0	5	40.01	3.05	0.0	43.06
2024-12-10 11:52	Dublin	UberEats	Indian	4.4	42.8	4	82.07	3.2	3.42	88.69
2025-01-19 16:50	Dublin	JustEat	Indian	4.85	45.3	4	59.27	3.42	0.0	62.69
2024-10-08 22:56	Limerick	Deliveroo App	Indian	3.58	40.8	3	33.64	2.79	0.0	36.43
2024-11-16 23:55	Dublin	JustEat	Thai	2.67	23.5	4	49.99	2.33	5.43	57.75
2025-03-22 20:15	Cork	Deliveroo	Cafe	4.88	44.4	2	16.52	3.44	5.3	25.26
2025-04-07 21:57	Cork	UberEats	INDIAN	0.2	23.0	4	55.02	2.0	2.15	59.17
2024-05-02 18:48	Dublin	Deliveroo	Chinese	3.8	35.0	2	24.79	2.9	0.0	27.69
2024-11-15 17:55	Galway	JustEat	pizza	4.9	32.0	1	11.07	3.45	0.0	14.52
2024-12-14 16:23	Galway	Deliveroo App	Pizza	2.57	33.4	3	33.55	2.28	0.12	35.95
2024-08-27 12:46	Dublin	UberEats	Burgers	3.69	31.1	2	18.97	2.84	5.04	26.85
2024-09-21 21:18	CORK	UberEats	Pizza	0.2	20.0	5	70.31	2.0	1.85	74.16
2024-06-11 23:22	Dublin	Deliveroo	Indian	2.79	36.7	4	52.94	2.39	1.23	56.56
2025-01-03 18:15	cork	JUSTEAT	THAI	2.1	21.0	3	39.61	2.05	0.0	41.66
2024-12-26 20:00	Dublin	Deliveroo	Thai 	3.17	26.2	1	11.61	2.58	0.0	14.19
2024-08-18 15:57	Cork	UberEats	Burgers	1.3	19.8	4	46.19	2.0	0.26	48.45
2024-09-05 11:14	 Dublin	InHouse	Sushi	4.16	35.7	3	37.63	0.0	4.89	42.52
2024-05-21 15:42	Galway	UberEats	Pizza	2.49	32.6	1	11.18	2.24	2.63	16.05
2024-08-25 15:06	DUBLIN	Deliveroo	Chinese	4.88	43.8	1	12.31	3.44	0.44	16.19
2024-12-10 18:10	Dublin	Deliveroo	Chinese	3.16	39.0	5	23.17	2.58	4.14	29.89
2024-09-28 11:36	Cork	JustEat	Pizza	2.04	22.7	1	12.24	2.02	0.0	14.26
2024-08-30 20:31	Belfast	UberEats	Indian	5.14	46.8	2	29.74	3.57	0.0	33.31
2024-07-15 21:29	Dublin	UberEats	Pizza	3.25	22.5	2	34.23	2.62	0.0	36.85
2024-11-26 10:18	Dublin	JustEat	Cafe	4.22	42.9	3	23.88	3.11	0.0	26.99
2024-08-26 19:18	Cork	Justeat	Pizza	1.28	19.7	1	8.1	2.0	0.0	10.1
2024-07-08 16:28	Dublin	Deliveroo	Pizza	3.11	30.3	2	32.38	2.55	0.0	34.93
2024-06-02 10:56	 Limerick	UberEats	Pizza	5.72	42.3	2	30.29	3.86	0.0	34.15
2024-06-12 19:33	Cork	justeat	Burgers	1.89	42.6	2	16.02	2.0	3.26	21.28
2025-03-04 19:06	 Dublin 	UberEats	Indian	1.96	27.8	4	59.75	2.0	0.0	61.75
2024-11-02 12:44	Limerick	Deliveroo	Chinese	1.06	17.6	4	36.85	2.0		43.56
2025-01-12 21:35	Dublin	DELIVEROO	Pizza	1.94	30.4	3	32.17	2.0	2.48	36.65
2025-04-08 13:02	Galway	UberEats	Thai	5.67	37.4	1	8.82	3.83	0.0	12.65
2024-06-21 14:02	Dublin	Deliveroo	Pizza	3.67	38.1	5	41.41	2.83	0.0	44.24
2024-10-27 23:29	Belfast	InHouse	Burgers	2.37	34.1	3	36.65	0.0	0.0	36.65
2024-08-03 11:49	Galway	JustEat	Indian	0.29	26.0	1	18.22	2.0	3.62	23.84
2025-03-06 20:29	Dublin	UberEats	Burgers	5.61	50.2	5	70.38	3.81	0.0	74.19
2025-02-19 18:42	Galway	UBEREATS	chinese	3.42	45.4	5	83.32	2.71	0.0	86.03
2025-04-29 15:01	Dublin	Deliveroo	Cafe	1.48	27.3	4	19.3	2.0	2.16	23.46
2024-06-28 10:33	Dublin	ubereats	Burgers	3.38	41.4	1	12.16	2.69	0.0	14.85
2024-07-28 13:23	Galway	JustEat	Indian	1.3	20.8	5	67.94	2.0	0.0	69.94
2024-10-08 17:48	Galway	Deliveroo	Burgers	2.58	40.0	4	48.77	2.29	0.0	51.06
2024-06-04 14:37	Dublin	UberEats	Sushi	0.43	18.1	4	36.62	2.0	5.55	44.17
2024-06-30 19:18	Limerick	UberEats	Chinese	2.99	35.4	2	19.85	2.5		22.35
2024-06-18 13:03	Dublin	UberEats	Thai	3.81	30.3	4	33.49	2.9	0.0	36.39
2024-10-31 10:09	Limerick	UberEats	Burgers	3.29	39.9	1	8.53	2.65	0.0	11.18
2025-02-27 19:24	Galway	Deliveroo	 Cafe 	3.48	35.7	5	46.76	2.74	0.0	49.5
2024-08-20 12:58	GALWAY	UberEats	Pizza	4.04	36.8	5	77.91	3.02	0.0	80.93
2024-05-12 18:34	Dublin	UberEats	Pizza	3.89	31.7	5	76.78	2.94	2.33	82.05
2024-10-05 16:06	Dublin		Pizza	2.18	36.2	5	75.73	2.09	0.0	77.82
2024-09-03 20:31	Belfast	ubereats	sushi	0.83	34.1	3	49.43	2.0	0.99	52.42
2024-07-22 20:23	dublin	UberEats	chinese	2.85	34.0	3	47.26	2.42	0.52	50.2
2024-08-20 23:15	Dublin	JustEat	Chinese 	4.81	41.8	1	5.0	3.41	1.83	10.24
2025-03-19 16:40	Limerick	 JustEat	Sushi	5.12	35.3	2	29.48	3.56	0.0	33.04
2025-02-24 23:03	Belfast 	JustEat	 Pizza	1.27	24.4	1	13.61	2.0	3.53	19.14
2025-01-31 17:22	Galway	UberEats	Burgers	4.25	44.9	3	26.31	3.12	0.0	29.43
2024-10-08 15:59	Dublin	JustEat	Pizza	4.34	36.2	2	24.75	3.17	0.0	27.92
2024-09-24 10:12	Dublin 	JustEat	Pizza	3.83	30.1	4	76.18	2.92	0.0	79.1
2024-06-04 10:02	 Cork	Deliveroo	 Indian 	1.96	29.3	4	48.4	2.0	0.0	50.4
2025-03-15 15:56	Dublin		Pizza	5.8	29.2	3	45.89	3.9	0.39	50.18
2024-06-07 19:49	Dublin	Deliveroo	Pizza	3.06	28.0	5	95.86	2.53	0.0	98.39
2025-04-19 19:55	Dublin	UberEats	 Indian 	1.34	31.5	4	64.05	2.0	0.0	66.05
2024-11-14 22:38	DUBLIN	ubereats	Burgers	4.2	38.1	4	47.21	3.1	0.0	50.31
2024-12-27 16:41	Dublin	Deliveroo	Pizza	4.54	33.7	1	13.6	3.27	0.0	16.87
2025-04-19 14:35	Cork	Deliveroo	Pizza	2.53	28.8	4	51.35	2.27	2.6	56.22
2024-12-08 18:56	Galway	ubereats	Thai	3.89	35.1	4	37.62	2.95	0.0	40.57
2024-11-14 23:19	Cork	Deliveroo	BURGERS	4.14	38.9	2	13.97	3.07	3.17	20.21
2025-01-28 19:49	dublin	UberEats	 Sushi	3.16	34.9	5	69.95	2.58	0.0	72.53
2025-02-21 20:20	Dublin 	UberEats	Burgers	3.23	35.1	2	19.39	2.61	0.0	22.0
2024-05-17 17:53	Dublin	Deliveroo	Sushi	4.91	39.7	4	56.73	3.45	0.0	60.18
2024-09-10 19:42	Cork	Deliveroo	Cafe	4.33	33.5	1	6.34	3.16	0.81	10.31
2025-03-09 23:04	Cork	JustEat	Pizza	1.94	25.9	5	80.08	2.0	0.0	82.08
2025-02-23 21:45	Galway	UberEats	Burgers	2.16	32.1	3	26.31	2.08		28.39
2024-07-10 20:01	Dublin	UberEats	Burgers	4.63	42.1	5	35.96	3.31	0.0	39.27
2024-09-13 13:50	Dublin	 Deliveroo	Burgers	1.68	31.4	1	9.05	2.0	3.06	14.11
2025-01-20 18:58	Limerick	JustEat	Burgers	2.27	35.8	5	59.36	2.13	1.85	63.34
2024-12-13 20:26	Galway	JustEat	Pizza	4.62	28.8	1	17.16	3.31	0.0	20.47
2024-06-04 12:31	Dublin	Deliveroo	Pizza	1.38	26.9	5	82.42	2.0	0.0	84.42
2024-06-22 23:37	Belfast	Deliveroo	thai	3.99	26.3	4	67.63	3.0	5.31	75.94
2024-12-09 10:19	Belfast	JustEat	Thai	0.48	18.8	3	44.16	2.0	0.0	46.16
2024-10-18 22:38	Dublin	UberEats	Sushi	2.83	47.4	3	27.2	2.42	1.09	30.71
2025-02-20 10:37	Limerick	deliveroo 	Pizza	6.12	46.0	1	11.24	4.06	1.04	16.34
2024-05-20 12:47	Limerick	JustEat	chinese	5.79	47.6	2	22.02	3.89	0.0	25.91
2025-04-28 17:23	 Galway	JustEat	Cafe	3.04	34.4	4	33.18	2.52	0.0	35.7
2024-12-01 23:34	 Dublin	Deliveroo	Chinese	2.1	23.3	2	16.21	2.05	2.33	20.59
2024-07-10 21:40	Galway	UberEats	Cafe	0.83	20.4	4	28.06	2.0	4.25	34.31
2024-12-19 21:13	Belfast	JustEat	Sushi	2.6	32.1	4	59.23	2.3	3.03	64.56
2024-12-03 12:40	Dublin	Deliveroo	CHINESE	4.94	30.4	4	38.12	3.47	4.59	46.18
2024-12-28 10:36	 Cork	Deliveroo	Chinese	0.74	20.3	4	27.02	2.0	0.0	29.02
2025-04-04 15:50	GALWAY	UberEats	Indian	0.2	11.9	2	23.02	2.0	4.49	29.51
2025-02-13 14:44	Dublin	JustEat	Pizza	2.79	31.0	3	49.74	2.39	0.0	52.13
2025-01-31 19:36	Dublin	Ubereats	chinese	1.94	32.5	1	12.95	2.0	0.0	14.95
2024-12-10 21:39	Cork	JustEat	Thai	4.01	38.6	4	59.19	3.0	4.1	66.29
2024-06-10 18:21	Limerick	Deliveroo	Pizza	2.72	29.4	5	42.07	2.36	2.69	47.12
2024-09-12 15:47	Belfast	JustEat	Cafe	3.43	44.9	3	23.23	2.72	2.91	28.86
2025-01-10 11:01	Dublin	JustEat	Cafe	3.0	34.6	4	27.89	2.5	0.0	30.39
2024-12-25 13:42	BELFAST	UberEats	Burgers	4.25	41.6	1	8.7	3.12	2.24	14.06
2024-11-13 18:26	Galway	Deliveroo	Indian	4.78	35.5	2	42.04	3.39	0.68	46.11
2024-07-04 21:48	limerick	deliveroo 	Chinese	1.69	33.0	3	20.63	2.0	0.0	22.63
2025-03-14 18:14	Belfast	Deliveroo	Burgers	2.71	38.9	4	47.68	2.35	0.0	50.03
2024-08-02 15:20	 Dublin	UberEats	Chinese	1.91	25.5	5	47.88	2.0	0.0	49.88
2025-04-15 22:43	Dublin	justeat	Pizza	2.65	28.7	2	27.61	2.33	2.03	31.97
2024-12-14 22:04	CORK	UberEats	Pizza	4.44	36.5	3	31.64	3.22	0.0	34.86
2024-08-14 13:38	Galway	JustEat	Thai	2.66	32.0	2	20.96	2.33	2.07	25.36
2025-01-21 15:50	Belfast	InHouse	Sushi	3.65	21.9	1	13.77	0.0	0.0	13.77
2025-01-15 17:31	Limerick	Deliveroo	Pizza	3.98	38.2	1	15.87	2.99	4.83	23.69
2025-03-02 20:00	Dublin	UberEats	Thai	3.35	30.7	5	59.28	2.67	0.0	61.95
2024-08-09 21:24	Galway	UberEats	Indian	5.41	41.6	4	43.24	3.7	0.0	46.94
2024-12-26 10:51	Limerick	UberEats	Indian	2.46	37.1	3	32.57	2.23	3.41	38.21
2024-12-18 11:49	Cork	UberEats	Pizza	4.23	44.6	3	42.66	3.11	0.0	45.77
2024-07-22 15:55	Limerick	Just Eat	Burgers	1.93	36.4	4	42.72	2.0		46.24
2025-03-24 12:11	Limerick	Deliveroo	 Thai	5.16	41.2	5	76.87	3.58	0.0	80.45
2024-11-28 23:52	Limerick	JustEat	indian	2.83	30.6	5	64.11	2.41	0.0	66.52
2024-08-30 15:26	Galway	UberEats	Indian	4.15	32.6	5	84.43	3.07	0.0	87.5
2025-04-29 13:55	Cork	 Ubereats	Indian 	2.5	22.5	2	32.5	2.25	0.0	34.75
2024-07-28 17:12	CORK 	Just Eat	Pizza	1.48	17.5	2	26.02	2.0	3.54	31.56
2024-11-20 19:15	Galway	Justeat	Thai	1.76	17.8	3	28.65	2.0	0.0	30.65
2024-12-16 20:36	Dublin 	InHouse	Thai	3.05	34.5	5	43.86	0.0	0.0	43.86
2024-07-14 10:36	Galway	JustEat	Burgers	2.15	24.1	1	11.86	2.08	0.0	13.94
2024-12-08 10:10	Dublin	UberEats	Cafe	3.71	31.4	1	7.97	2.85	0.0	10.82
2024-06-22 23:32	Dublin	Deliveroo	Burgers	4.89	42.6	5	87.74	3.44	0.0	91.18
2024-11-01 19:07	Dublin	UberEats	Cafe	0.2	19.7	1	7.33	2.0	0.0	9.33
2024-12-24 16:42	Dublin	UberEats	burger	4.52	42.7	2	21.08	3.26	0.0	24.34
2024-08-25 22:18	DUBLIN	justeat	Burgers	4.46	34.2	5	56.69	3.23	1.71	61.63
2024-05-19 12:13	Dublin	JustEat	Indian	3.98	31.4	5	67.56	2.99	3.06	73.61
2025-03-24 10:12	 Dublin	 Ubereats 	Cafe	4.44	42.5	4	33.03	3.22	0.0	36.25
2025-03-26 11:44	Galway	Deliveroo	Burgers	2.38	25.2	1	9.51	2.19	1.84	13.54
2024-11-02 10:17	Cork	JustEat	Pizza	2.7	26.8	2	23.27	2.35	2.21	27.83
2024-08-19 20:01	Belfast	UberEats	pizza	3.87	43.8	2	36.67	2.93	0.0	39.6
2025-01-04 18:09	 Dublin 	JustEat	Burgers	0.42	30.5	3	49.1	2.0	0.0	51.1
2024-09-27 22:24	Dublin	Justeat	 Burgers 	4.17	38.2	4	60.4	3.09	0.0	63.49
2024-08-07 19:21	Dublin	Inhouse	Pizza	2.31	32.4	3	35.1	0.0	0.0	35.1
2024-10-29 17:39	Dublin	JustEat	Indian	0.94	26.9	4	55.08	2.0	1.79	58.87
2024-07-15 17:49	Cork	UberEats	Indian	1.93	23.4	2	34.78	2.0	2.9	39.68
2024-12-03 20:16	Dublin	UberEats	Chinese	4.3	36.7	1	16.3	3.15	2.72	22.17
2024-12-18 13:07	Dublin	DELIVEROO	Burgers	3.59	28.4	3	33.6	2.79	0.0	36.39
2024-05-25 13:12	Dublin	JustEat	Pizza	3.9	40.7	2	19.02	2.95	0.0	21.97
2025-03-02 21:58	Dublin	Uber Eats	Thai	5.48	39.2	3	34.9	3.74	0.0	38.64
2024-09-13 12:00	Dublin 	UberEats	 Thai	0.37	21.6	3	46.21	2.0	2.4	50.61
2024-08-19 12:31	Cork	Deliveroo	Sushi	2.63	30.6	2	29.04	2.32	0.0	31.36
2024-12-24 14:45	Dublin	UberEats	Chinese	4.96	38.4	3	44.94	3.48	1.35	49.77
2024-07-05 17:46	Cork	 Deliveroo	Pizza	1.91	31.6	3	48.79	2.0	5.95	56.74
2025-03-26 13:05	Limerick	Uber Eats	Chinese	2.83	33.7	1	5.91	2.41	0.0	8.32
2025-01-14 19:14	 cork	ubereats	Burgers	2.56	25.6	5	62.56	2.28	0.0	64.84
2024-10-20 10:37	Cork	justeat	Cafe	3.97	30.4	2	16.21	2.98	0.0	19.19
2025-04-01 14:33	 Galway 	DELIVEROO	Burgers	4.3	45.1	4	31.24	3.15	0.0	34.39
2025-04-06 10:22	Dublin	UberEats	Burgers	4.04	33.8	1	9.18	3.02	0.0	12.2
2024-06-16 16:10	Limerick	JustEat	Sushi	3.66	38.2	5	85.16	2.83	0.0	87.99
2024-07-14 19:23	Dublin	Justeat	Cafe	2.39	27.4	5	34.91	2.2	0.0	37.11
2024-11-18 19:52	Limerick	UberEats	Pizza	3.53	28.0	4	63.9	2.76	0.0	66.66
2024-10-12 23:08	Belfast	DELIVEROO	Sushi	3.75	24.3	3	36.94	2.88	0.0	39.82
2024-12-11 23:56	Dublin	JustEat	Pizza	2.37	27.4	2	16.73	2.18	2.96	21.87
2024-07-15 15:37	Limerick	UberEats	Indian	2.78	18.8	5	85.16	2.39	3.36	90.91
2024-08-22 13:46	Dublin	Deliveroo	Indian	0.25	10.3	3	38.72	2.0	1.39	42.11
2025-03-25 12:29	Galway	Ubereats	Indian	3.97	33.5	1	19.79	2.98	1.24	24.01
2024-11-15 10:35	Galway		Chinese	6.11	37.6	3	41.85	4.05	3.87	49.77
2025-04-30 23:32	Dublin	Ubereats	Thai	2.94	27.5	1	17.52	2.47	0.0	19.99
2025-02-02 16:46	CORK	JustEat	Chinese	3.21	18.6	3	28.14	2.6	3.74	34.48
2025-01-28 19:24	Limerick	JustEat	Burgers	5.88	46.8	5	39.19	3.94	5.25	48.38
2024-12-01 15:23	Limerick	 Deliveroo	Sushi	2.67	33.6	3	71.61	2.33	0.0	73.94
2024-09-11 13:34	Cork	UberEats	 indian	5.36	37.1	5	61.55	3.68	0.0	65.23
2024-05-02 21:16	Galway 	UberEats	Pizza	1.95	30.5	1	14.95	2.0	0.0	16.95
2024-05-28 21:29	Cork	UberEats	Chinese	4.86	39.8	4	46.8	3.43	4.57	54.8
2024-11-20 10:20	galway	Deliveroo	Thai	2.42	35.5	1	18.13	2.21	0.0	20.34
2024-06-22 17:55	dublin	Deliveroo	Chinese	3.14	31.3	3	28.02	2.57	0.0	30.59
2024-08-29 16:52	Dublin	UberEats	Pizza	4.68	33.1	1	10.95	3.34	2.12	16.41
2024-11-15 12:57	Dublin	UberEats	Sushi	3.35	33.8	5	93.77	2.68	0.0	96.45
2024-06-16 12:03	Cork	UberEats	Indian	1.05	27.0	3	36.42	2.0	0.0	38.42
2024-05-29 11:05	Dublin	UberEats	Sushi	3.29	33.2	2	31.11	2.65	0.0	33.76
2024-08-20 11:06	Cork	UberEats	Pizza	2.86	30.9	4	45.15	2.43	0.0	47.58
2024-05-24 21:18	Dublin	UBEREATS	Indian	5.49	38.2	3	57.15	3.74	0.0	60.89
2024-10-03 10:02	Dublin	Deliveroo	Indian	4.16	39.5	3	53.24	3.08	2.8	59.12
2025-01-13 12:33	Galway	JustEat	Burgers	1.6	21.3	1	12.64	2.0	0.0	14.64
2024-07-20 16:59	Cork	JustEat	Burgers 	3.85	34.0	5	63.26	2.92	1.33	67.51
2025-01-21 12:47	Cork	UberEats 	Burgers	4.2	38.1	4	40.93	3.1	0.0	44.03
2025-01-25 10:23	Dublin	UberEats	Burgers	5.64	39.1	5	75.13	3.82	3.09	82.04
2024-12-07 19:52	Galway	JustEat	Pizza	2.35	37.2	3	53.23	2.17	0.0	55.4
2025-02-11 21:16	dublin	UberEats	thai	4.31	29.5	5	103.93	3.16	0.0	107.09
2024-11-26 20:03	Galway	UberEats	Indian	3.5	38.5	3	29.66	2.75	3.56	35.97
2025-04-03 23:37	Dublin	JustEat	Burgers	0.2	19.9	1	9.54	2.0	0.0	11.54
2025-03-22 18:31	Cork	InHouse	Burgers	2.25	28.6	3	18.06	0.0	0.0	18.06
2024-09-17 10:46	 Dublin 	Deliveroo	Pizza	2.18	36.2	5	80.8	2.09	3.53	86.42
2024-05-25 15:25	Dublin	UberEats	Chinese	4.96	43.2	5	62.45	3.48	1.0	66.93
2024-11-10 13:10	Dublin	Deliveroo	Cafe 	3.78	35.2	5	44.33	2.89	0.0	47.22
2024-12-04 23:03	Dublin	UberEats	 Chinese	0.97	24.4	5	79.68	2.0	4.13	85.81
2024-09-18 23:51	Dublin	Deliveroo	PIZZA	2.28	24.3	3	27.47	2.14		29.61
2025-01-15 13:16	Dublin	UberEats	Pizza	2.33	34.2	3	45.98	2.16	0.4	48.54
2024-08-16 15:28	LIMERICK		Burgers	3.48	40.9	2	18.49	2.74	6.14	27.37
2025-03-30 21:40	Limerick	JustEat	Thai	1.86	35.0	4	77.14	2.0	2.59	81.73
2024-05-05 10:49	Cork	JustEat	Chinese	0.2	16.8	3	45.56	2.0	0.0	47.56
2024-06-07 23:14	Limerick	UberEats	Pizza	3.21	30.2	1	8.61	2.6	0.0	11.21
2024-11-05 13:48	Galway	JustEat	Chinese	2.86	32.7	2	29.83	2.43	0.57	32.83
2025-01-29 14:34	Cork	JustEat	Pizza	2.24	28.2	3	67.61	2.12	0.0	69.73
2024-09-29 20:49	dublin	JustEat	Chinese	0.58	22.4	4	59.68	2.0	0.86	62.54
2024-09-16 17:09	Dublin	JustEat	 Chinese 	1.87	30.7	5	61.84	2.0	0.0	63.84
2024-05-21 19:47	Dublin	deliveroo	Burgers	0.88	22.6	4	32.94	2.0		34.94
2024-11-30 22:30	Dublin	UberEats	CHINESE	3.94	24.7	1	10.79	2.97	0.0	13.76
2024-05-09 10:48	Cork	Deliveroo	Chinese	5.84	44.0	2	33.32	3.92	0.0	37.24
2024-09-22 22:45	Galway	UBEREATS	CHINESE	4.17	38.4	4	32.3	3.09	1.37	36.76
2024-10-15 13:05	Cork	UberEats	Indian	2.69	24.0	5	79.54	2.34	1.72	83.6
2024-07-23 17:00	Galway	Deliveroo	Burgers	4.93	34.6	3	39.17	3.46	0.0	42.63
2024-07-23 22:47	Cork	JustEat	Pizza	3.29	28.3	1	12.24	2.65	0.0	14.89
2024-11-21 16:09	DUBLIN	JUSTEAT	Pizza	2.49	42.7	3	24.81	2.24	0.0	27.05
2024-08-03 19:51	Cork		Burgers	3.7	45.1	1	6.55	2.85	2.48	11.88
2024-10-25 21:01	Belfast	Deliveroo	Chinese	4.91	36.7	4	48.44	3.45	2.59	54.48
2024-10-22 18:46	Belfast	Deliveroo	CHINESE	4.2	35.0	2	31.52	3.1	1.4	36.02
2024-07-07 19:10	Cork	 Deliveroo 	Chinese	0.88	20.0	1	8.77	2.0	1.6	12.37
2024-08-03 22:21	Dublin	JustEat	Burgers	0.71	17.3	2	23.21	2.0	0.0	25.21
2024-08-31 20:22	Cork	JustEat	 Burgers	4.56	40.9	4	47.38	3.28	0.0	50.66
2024-07-08 15:32	Dublin		Indian	4.43	47.8	4	33.27	3.22	5.25	41.74
2024-06-17 19:20	GALWAY	Deliveroo	Chinese	4.44	31.3	1	12.89	3.22	0.0	16.11
2024-08-30 17:17	cork	UberEats	Cafe	3.23	36.2	5	40.85	2.62	0.0	43.47
2024-11-17 13:22	Belfast	Deliveroo	Cafe	2.27	29.0	4	29.67	2.14	0.0	31.81
2024-11-07 20:17	Dublin	Deliveroo	chinese	2.87	29.6	1	10.79	2.44	3.01	16.24
2025-04-14 23:09	Galway		Sushi	4.02	37.0	4	29.38	0.0	1.91	31.29
2025-02-12 23:44	Dublin	 JUSTEAT	Cafe	3.89	47.2	3	23.67	2.95	0.0	26.62
2024-10-12 14:56	CORK	Deliveroo	burgers	3.46	29.2	1	13.98	2.73	0.0	16.71
2024-05-09 13:28	 Dublin	UberEats	Indian	6.93	54.0	4	41.66	4.46	0.0	46.12
2024-07-24 10:55	dublin	InHouse	burgers	1.74	21.9	4	62.29	0.0	4.56	66.85
2025-04-29 22:51	DUBLIN	JustEat	Indian	0.49	20.5	1	11.29	2.0	2.34	15.63
