order_date	country	channel	product_category	payment_method	units	unit_price	discount_rate	order_value
2025-02-19	UK	WEB	Electronics	Card	2	237.16	0.048	451.48
2024-12-02	Ireland	Mobile App	Electronics	Cash	5	342.84	0.038	1649.76
2025-02-10	Ireland	Web	Clothing	Cash	2	50.07	0.009	99.22
2024-08-13	Ireland	Store Kiosk	Home	Card	1	64.95	0.075	60.09
2024-11-24	Ireland	Store Kiosk 	electronics	Cash	4	340.77	0.065	1274.14
2024-08-05	UK 	Web	Books	Card	5	22.58	0.0	112.88
2025-01-15	UK	Mobile App	Groceries	PAYPAL	2	12.65	0.025	24.65
2024-06-28	Ireland	Mobile App	Books	Card	3	16.19	0.058	45.77
2024-11-06	Ireland	 Web	 Clothing	PayPal	3	40.26	0.0	120.77
2024-12-02	France	Web 	Electronics	CARD	3	162.79	0.0	488.37
2024-05-24	germany	Mobile App	electronics	Cash	4	326.33	0.084	1196.3
2024-10-11	UK	Web	electronics	paypal	1	307.9	0.025	300.21
2025-04-07	Germany	web	Groceries	Card	5	11.02	0.098	49.67
2025-03-28	Ireland	Web	Electronics	Card	2	340.56	0.041	652.92
2024-09-08	Ireland	Web	Electronics	Card	5	390.77	0.039	1877.13
2024-09-26	 Ireland	Mobile App	Groceries	Credit Card	4	16.85	0.046	64.29
2025-04-21	Spain	Store Kiosk	Books	card	1	22.14	0.0	22.14
2024-11-02	Germany	Web	Electronics	Card	5	277.04	0.0	1385.2
2024-05-23	Spain	Mobile App	Electronics	Card	5	229.13	0.005	1139.98
2024-11-14	Ireland	Mobile App	Clothing	PayPal	1	55.2	0.057	52.06
2025-04-17	 Ireland	Web	Groceries	PayPal	5	11.51	0.094	52.15
2025-03-29	France	Mobile App	Clothing	Credit Card	3	35.95	0.0	107.85
2025-01-25	germany	 Web 	 Groceries	Card	5	15.19	0.066	70.89
2024-10-26	Germany	Store Kiosk	 Groceries 	PayPal	4	13.29	0.145	45.45
2024-07-20	Ireland	Web	Groceries	Cash	5	15.27	0.018	75.0
2024-05-05	Spain 	Store Kiosk	Books	paypal	5	19.89	0.0	99.45
2025-03-15	France	Mobile App	Clothing	Card	2	61.27	0.0	122.54
2024-10-27	UK	Web	Groceries	Voucher	2	14.52	0.0	29.03
2025-03-26	Germany	Web	Books	Card	5	20.56	0.0	102.82
2024-08-13	uk	Mobile App	Electronics	 PayPal 	1	294.96	0.005	293.46
2024-12-07	France	Mobile App	Clothing	Card	5	30.58	0.0	152.88
2025-02-01	UK	Web	Books	VOUCHER	1	22.64	0.087	20.67
2025-04-17	Ireland	Web	Clothing	Card	4	55.36	0.071	205.74
2024-07-29	UK	Web	ELECTRONICS	Voucher	4	210.43	0.02	825.05
2025-04-09	France	Mobile App	Clothing	Cash	3	46.01	0.065	129.08
2025-01-17	Ireland	Mobile App	Groceries	Card	4	17.29	0.044	66.12
2025-01-03	Ireland	Web	Home	Card	5	42.46	0.068	197.94
2024-12-25	UK	Web	Clothing	 Card	3	57.68	0.027	168.4
2025-02-01	UK	Web	Groceries	Cash	4	11.06	0.067	41.28
2024-07-29	Ireland	Web	Electronics	Card	1	359.63	0.038	345.87
2024-07-21	Ireland	 Web	Electronics	Card	1	234.55	0.069	218.42
2025-02-14	UK		Electronics	PayPal	1	323.13	0.0	323.13
2025-01-13	Ireland	Web	Books	card	4	30.65	0.022	119.89
2024-08-26	France	Web	Home	Cash	1	91.57	0.0	91.57
2024-10-18	 UK 	Mobile App	ELECTRONICS	PayPal	1	269.81	0.035	260.39
2024-10-28	Spain	Web	Books	CARD	1	19.77	0.032	19.13
2024-11-23	France		Home	CARD	4	95.27	0.0	381.08
2024-07-04	 Ireland 	Mobile App	 Electronics 	Card	4	345.15	0.032	1335.74
2025-02-10	France	Web	ELECTRONICS	Card	2	298.95	0.0	597.9
2025-01-25	Ireland	Store Kiosk	Books	Card	2	9.85	0.015	19.41
2024-09-06	ireland	Mobile App	Clothing	Paypal	4	70.52	0.05	268.02
2024-09-19	France	Web	Clothing	Card	5	61.5	0.079	283.22
2024-12-18	 Ireland 	MobileApp	Home	card	1	58.59	0.039	56.28
2024-11-25	Spain	Web	Home	 Cash 	5	80.06	0.052	379.52
2024-05-25	UK	Web	Home	Cash	4	93.27	0.076	344.65
2025-01-02	Ireland	Mobile App	Groceries	Card	1	22.78	0.0	22.78
2025-04-09	France	Store Kiosk	Electronics	Card	2	299.85	0.032	580.49
2025-03-08	UK	Store Kiosk	 Books	Cash	4	18.76	0.039	72.1
2024-07-16	UK	Mobile App	Electronics	Card	3	313.72	0.041	902.17
2025-02-15	UK	 Web 	Books	Card	1	17.99	0.0	17.99
2024-05-08	Spain	Web 	Electronics	VOUCHER	1	274.17	0.0	274.17
2024-05-23	uk	Mobile App	Clothing	PayPal	2	61.92	0.026	120.63
2024-08-24	France	Mobile App	Groceries	card	3	13.83	0.055	39.23
2024-09-07	Spain	Web	Groceries	PayPal	4	17.22	0.0	68.89
2024-11-28	Germany	Web	Electronics	 Card 	2	341.19	0.049	649.07
2025-02-23	Ireland	 Store Kiosk 	Clothing	Card 	2	43.03	0.083	78.94
2025-02-13	uk	Web 	Clothing	Voucher	3	38.47	0.123	101.2
2024-07-02	 France	Store Kiosk	Electronics	Card	4	314.29	0.0	1257.14
2025-02-03	Ireland	Mobile App	 Books 	cash	5	21.85	0.038	105.06
2024-10-13	Ireland	Mobile App	Books	Card	4	22.97	0.004	91.52
2025-01-04	 Spain 	 Web	Clothing	Card	5	35.11	0.085	160.56
2025-01-08	UK	Mobile App	Electronics	Card	3	248.96	0.03	724.51
2025-03-13	UK	Web	Books	Card	3	20.0	0.069	55.88
2025-02-26	UK	Web	Groceries	Card	4	14.7	0.0	58.82
2025-04-22	Ireland	Mobile App	Electronics	Card	1	426.6	0.082	391.47
2025-03-22	UK	mobile app	Electronics 	Voucher	5	317.91	0.071	1475.93
2024-06-15	Spain	Web	Groceries	Cash	4	19.75	0.024	77.14
2025-02-18	UK	Website	Clothing	Card	2	39.44	0.0	78.88
2024-10-15	France	Web	ELECTRONICS	Cash	1	249.49	0.061	234.26
2024-09-09	France	Web	 Clothing 	 Card	4	52.01	0.0	208.05
2025-04-14	Spain	Mobile App	Home	Credit Card	4	87.6	0.0	350.39
2024-07-15	Ireland	mobile app	groceries	PayPal	4	15.14	0.0	60.55
2025-02-17	Germany	Mobile App	ELECTRONICS	Cash	5	354.39	0.028	1722.73
2024-09-25	France	Web	Books	Card	3	30.45	0.0	91.36
2024-12-05	Germany	Mobile App	Groceries	Voucher	5	22.65	0.049	107.64
2025-04-17	Spain	Mobile App	Electronics	Card	3	299.91	0.047	857.7
2024-12-27	Ireland	Web	Clothing	PayPal	4	46.49	0.0	185.94
2024-09-30	Spain	Web	Clothing	Cash	2	54.94	0.0	109.87
2024-10-24	Ireland	Web	Clothing	 PayPal 	1	39.81	0.001	39.76
2024-06-12	Spain	Web	Clothing	Cash	1	51.53	0.041	49.43
2025-03-10	Ireland	Web	HOME	Card	4	42.54	0.0	170.15
2025-01-02	Ireland		 Groceries	Card	3	13.18	0.0	39.53
2025-03-28	Germany	Store Kiosk	Groceries	Card	3	14.97	0.054	42.5
2025-03-04	France	Mobile App	Groceries	Card	1	16.36	0.0	16.36
2024-07-29	Ireland	Mobile App	Home	PayPal	4	108.13	0.0	432.51
2024-07-22	UK	web	groceries	Card 	3	14.15	0.022	41.52
2025-04-28	FRANCE	Mobile App	Clothing	Card	3	39.56	0.045	113.3
2025-02-19	France	Web	Books	Cash	1	22.79	0.0	22.79
2024-08-18	Ireland	Web 	Electronics	Card	3	385.1	0.066	1079.48
2024-06-21	France	 Web 	Books	card	2	16.5	0.037	31.77
2025-04-18	France	Web	Groceries 	 PayPal	3	9.74	0.037	28.13
2024-12-18	Ireland	Mobile App	Home	Card	4	69.16	0.0	276.63
2024-06-22	Ireland	Mobile App	Home	Voucher	3	79.36	0.0	238.09
2025-01-14	Germany	store kiosk	Electronics	Card	4	255.43	0.055	965.98
2024-11-24	Germany	Mobile App	Electronics	Card	2	200.02	0.0	400.03
2025-03-02	Ireland	Web	Home	Paypal	5	88.09	0.0	440.44
2025-01-30	Ireland	MOBILE APP	Electronics	Card	4	302.01	0.015	1189.44
2024-08-25	Ireland	Web	Home	Cash	3	73.73	0.0	221.19
2025-03-05	Ireland	Mobile App	Groceries	Voucher	2	16.54	0.047	31.51
2024-05-23	France	Web	HOME	PayPal	4	80.86	0.085	295.97
2024-08-06	 Ireland	Web	Electronics	paypal	2	302.6	0.068	564.26
2024-08-11	Ireland	Mobile App	Groceries	PayPal	3	9.17	0.055	25.99
2024-07-01	Ireland	Mobile App	Home	Cash	3	73.33	0.039	211.31
2024-12-12	Germany	web	Groceries	PayPal	2	14.35	0.066	26.82
2024-10-05	 UK	Web	Home	Card	2	80.92	0.0	161.84
2025-01-30	Ireland	Web	Home	PayPal	2	106.28	0.0	212.57
2024-09-24	UK	Mobile App	Groceries	Card	2	12.2	0.033	23.6
2024-12-22	Ireland	Mobile App	Clothing	Card	5	53.53	0.0	267.66
2024-08-07	Germany	Store Kiosk 	Electronics	Card	1	340.29	0.051	323.04
2025-02-19	Ireland	 Web 	 Electronics	Card	2	301.64	0.0	603.28
2024-08-14	Germany	mobile app	Books	Card	3	18.17	0.0	54.5
2024-09-15	France	Web	Groceries	Card	2	15.3	0.0	30.61
2024-09-12	Ireland	Mobile App	Clothing	Card	1	49.6	0.089	45.19
2025-03-29	Germany	Store Kiosk	Clothing	Card	2	38.76	0.0	77.52
2024-05-20	France	Web	Books	PayPal	3	25.86	0.0	77.58
2024-06-11	UK	Web	Electronics	Card	2	288.07	0.0	576.13
2025-02-25	France	Web	Books	Credit Card	2	17.21	0.0	34.41
2025-02-09	spain	Web	Clothing	pay pal	1	55.81	0.037	53.76
2024-11-21	Ireland	Web	Electronics	PayPal	5	268.23	0.021	1312.6
2024-07-30	Germany	 web 	Clothing	PayPal	2	36.29	0.064	67.96
2024-11-17	Germany	Web 	Books	Card	5	26.73	0.046	127.47
2024-11-28	Ireland	 Web 	 Home	Card	3	66.99	0.0	200.96
2025-02-18	 UK		Clothing 	Card	3	33.44	0.081	92.18
2024-10-10	France 	Mobile App	Groceries	PayPal	2	12.99	0.057	24.5
2024-12-23	Ireland	Web	Groceries	Card	4	17.95	0.0	71.79
2024-06-18	France	mobile app	Electronics	Card	4	291.15	0.045	1111.74
2025-03-10	Ireland	Mobile App	Groceries	Card	4	6.19	0.033	23.95
2024-12-28	France	STORE KIOSK	Groceries	Card	1	18.35	0.1	16.51
2024-12-23	Spain	Web	electronics	Cash	2	301.36	0.078	555.94
2024-05-05	UK	Web	Electronics	Card	2	346.66	0.0	693.32
2024-05-09	Ireland	Web	 Groceries 	Card	3	15.36	0.055	43.55
2025-03-19	Spain	web	Electronics	PayPal	2	261.78	0.0	523.57
2024-09-13	FRANCE 	Mobile App	Clothing	Card	5	43.7	0.0	218.51
2024-09-04	UK	Web	Groceries	Card	4	15.35	0.0	61.42
2024-05-23	UK	Store Kiosk	Clothing	Card	2	49.45	0.082	90.77
2025-02-20	France	Web	Home	Card	5	93.1	0.098	419.68
2024-07-28	UK	Web	books	Card	1	20.63	0.0	20.63
2024-07-06	IRELAND	Web	Electronics	Card	4	224.44	0.0	897.78
2024-07-20	UK	Web	Books	Card	2	19.35	0.045	36.94
2024-12-09	UK	Web	Home	PayPal	2	82.83	0.0	165.67
2024-06-11	UK	Web	 BOOKS	Card	5	20.35	0.0	101.75
2024-10-13	UK	Mobile App	 Clothing	Card	1	37.78	0.0	37.78
2024-12-11	Ireland 	Mobile App	Groceries	card	2	19.61	0.0	39.22
2024-12-24	Ireland	WEB	Clothing	Card	4	55.05	0.09	200.41
2024-05-30	 UK 	 Store Kiosk	Electronics 	Card	1	288.18	0.0	288.18
2025-01-16	ireland	Mobile App	 Clothing 	Card	3	49.84	0.063	140.18
2024-12-26	Ireland	Web	Clothing	Card	2	55.19	0.0	110.37
2025-04-14	UK	Web	Electronics	Paypal	4	216.54	0.0	866.18
2024-07-15	France	Web	Clothing	Card	5	53.22	0.0	266.08
2025-01-13	UK	Mobile App 	Groceries	Cash	3	8.75	0.034	25.38
2024-09-12	France	MobileApp	Home	Card	4	59.57	0.0	238.29
2024-07-12	 france	 Mobile App	CLOTHING	Voucher	3	74.63	0.0	223.9
2024-12-16	Germany	Web	Home	Credit Card	4	65.51	0.0	262.02
2025-04-10	Ireland	Web	Home		3	93.05	0.094	252.9
2025-03-23	uk	Mobile App	Home	Card	5	114.65	0.057	540.78
2024-11-24	France	Web	Groceries	PayPal	4	13.01	0.048	49.56
2025-03-19	 France 	Web	Groceries	PayPal 	3	14.57	0.017	42.96
2024-07-14	UK	Web	GROCERIES	PayPal	5	20.76	0.054	98.23
2025-03-20	Germany	WEB	ELECTRONICS	Card	1	281.3	0.0	281.3
2024-07-23	France	web	Home	Card	5	76.72	0.029	372.48
2025-02-04	France	Web	Home	Card	2	92.47	0.089	168.51
2024-06-04	Ireland	WEB	Clothing	PayPal	1	43.78	0.041	41.97
2025-04-09	Spain	Web	Electronics	Card	1	295.93	0.058	278.71
2024-07-30	Germany	Web	groceries	Card	5	22.6	0.078	104.15
2025-04-13	UK	Mobile App	Groceries	Card	4	10.14	0.067	37.84
2025-04-06	UK	Mobile App	Electronics	PayPal	2	301.53	0.0	603.06
2025-01-15	Germany	Web	Electronics		3	282.0	0.0	845.99
2025-03-07	UK	Web 	Electronics	Cash	2	295.9	0.0	591.79
2024-07-04	Germany	Web	Electronics	Card	4	281.85	0.007	1119.85
2025-02-26	Ireland	Web	Home	Cash	1	68.13	0.003	67.91
2024-12-14	Germany	Store Kiosk	Clothing	Voucher	1	54.14	0.115	47.93
2024-11-05	 Ireland	Web	Clothing	 PayPal 	4	48.11	0.06	180.86
2025-02-21	Ireland	Mobile App	Home	Cash	2	93.14	0.058	175.48
2024-06-28	Spain	Web	Clothing	Card	4	51.3	0.046	195.7
2024-09-24	France	Web	Groceries	PayPal	4	15.17	0.046	57.87
2025-02-17	Ireland	Website	Home	 Card	5	74.88	0.041	359.03
2024-05-10	Ireland	Mobile App	Clothing	Cash	4	53.93	0.061	202.51
2024-08-31	IRELAND	Web	Books	PayPal	2	21.36	0.062	40.06
2025-01-27	spain	mobile app	Electronics	Card	1	369.78	0.057	348.53
2024-11-10	UK	Mobile App	Electronics	Card	2	337.74	0.113	599.12
2024-11-01	Ireland	Web	Home		3	89.24	0.0	267.73
2024-11-21	Ireland	Web	Clothing	PayPal	2	58.9	0.0	117.79
2025-01-07	Ireland	WEB	Home	Card	2	96.53	0.0	193.06
2025-02-18	Uk	Mobile App	Electronics	Cash	3	238.98	0.019	703.47
2024-08-24	Spain	Web	Home	Card	5	91.93	0.0	459.64
2025-03-07	Ireland	Web	Home	Card	3	71.95	0.0	215.84
2024-12-20	Ireland	Mobile App	Clothing	Card	3	60.37	0.02	177.54
2024-12-03	UK	Mobile App	Home	Card	5	82.42	0.049	391.92
2024-09-23	France	Web 	Home	Card	1	69.47	0.0	69.47
2024-05-19	 Germany	 Web	Clothing	PayPal	5	41.79	0.0	208.93
2024-12-14	France	Web	Clothing	Card	2	43.9	0.035	84.72
2025-01-13	Ireland	Mobile App	Electronics	Card	4	317.19	0.012	1253.79
2024-08-09	Ireland	Web	Groceries	Card	3	17.09	0.034	49.51
2024-11-14	Ireland	Web	Electronics	PayPal	2	301.16	0.069	561.01
2024-07-11	Ireland	Mobile App	Home	Cash	4	69.1	0.0	276.4
2024-10-21	UK	Web	Clothing	PayPal	1	57.5	0.059	54.11
2024-12-09	Spain		Books	Card	4	23.84	0.0	95.35
2024-08-15	Ireland		GROCERIES 	Card	4	15.6	0.0	62.41
2024-11-24	Ireland	Web	groceries	Card	3	10.01	0.023	29.34
2024-09-01	Ireland	Store Kiosk	Books		1	21.16	0.0	21.16
2025-02-22	Spain	web	Electronics	Card	5	266.69	0.067	1244.38
2024-06-11	Ireland	Web	Groceries	 Card 	4	18.86	0.086	68.95
2024-11-23	Ireland	Web	grocery	PayPal 	5	14.73	0.121	64.73
2024-10-12	Spain	Store Kiosk	Clothing	card	3	41.38	0.0	124.15
2024-12-01	Germany	Web	Books	PayPal	3	25.54	0.019	75.16
2024-08-14	UK	Web	Home	Card	2	98.27	0.0	196.54
2024-12-19	Ireland	Mobile App	Groceriess	Cash	4	11.05	0.027	43.02
2025-01-15	Spain	Web	Electronics	Card	3	316.77	0.0	950.32
2024-05-27	Ireland	Mobile App	Clothing	cash	5	37.42	0.044	178.85
2024-12-12	Ireland	Mobile App	Groceries	Card	5	13.98	0.0	69.9
2024-11-10	Germany	Web	Groceries	Cash	2	14.43	0.049	27.45
2025-01-31	Germany	web	Clothing	PayPal	2	41.94	0.062	78.67
2024-08-31	Ireland	Web	Clothing	Card	1	46.62	0.0	46.62
2024-12-25	FRANCE	Web	Clothing	Voucher	1	65.09	0.08	59.86
2025-01-26	Germany	Mobile App	Electronics	PayPal	2	310.85	0.084	569.3
2024-11-11	Ireland	Mobile App	Electronics	PayPal	2	220.58	0.0	441.15
2024-12-19	France	Mobile App	Clothing	Card	4	51.48	0.0	205.93
2024-07-14	UK	Mobile App	HOME	Card	5	76.39	0.052	362.14
2024-09-24	Ireland	Web	 Electronics 	PAYPAL	2	294.91	0.064	551.85
2024-07-16	Ireland	Web	Books	CARD	2	16.53	0.072	30.69
2025-04-28	Ireland	Web	Books	PayPal	5	32.57	0.034	157.23
2025-03-07	Germany	Web	Home	PayPal	3	70.51	0.044	202.13
2025-02-19	France	Store Kiosk	 Electronics	PayPal	3	289.71	0.033	840.66
2024-11-08	Ireland	Web	Clothing	Card	5	47.99	0.088	218.96
2025-02-18	UK	Mobile App	Electronics	PayPal	3	416.02	0.036	1202.73
2024-09-15	Ireland	Mobile App	Books	PayPal	2	18.1	0.012	35.75
2024-05-21	Ireland	Web	Clothing	Cash	3	63.74	0.0	191.22
2024-07-24	FRANCE	Mobile App	Home	Card	1	84.48	0.0	84.48
2025-02-18	France		Books	card	3	20.21	0.063	56.82
2025-01-06	Ireland	Mobile App	Clothing	PayPal	3	63.94	0.007	190.48
2024-10-02	France	Web	Books	Card	2	14.8	0.0	29.6
2024-11-25	 UK	Mobile App	Books	Card	2	16.94	0.061	31.83
2024-08-26	Ireland	Mobile App	ELECTRONICS	Card	1	288.05	0.0	288.05
2024-10-03	UK	Web	Electronics	Card	2	309.34	0.0	618.67
2024-09-05	UK	Web	Books	Paypal	3	22.07	0.0	66.22
2024-09-03	Germany	Mobile App	Electronics	Card	5	358.62	0.052	1699.66
2024-10-17	IRELAND	Web	Groceries	 CARD 	1	11.94	0.045	11.41
2025-02-23	Ireland	web	Clothing	card	3	48.96	0.0	146.88
2024-07-01	Germany	Web	groceries	Card	4	10.45	0.048	39.8
2025-01-31	Ireland	Web	Clothing	Card	3	50.1	0.08	138.26
2024-09-03	Uk	Web 	Home	Cash	1	63.55	0.057	59.91
2024-07-17	Uk	Web	Groceries	Voucher	3	18.44	0.024	53.99
2024-05-09	Germany	Mobile App	 Home 	Card	1	75.59	0.036	72.87
2025-01-16	Germany	Web	Electronics	Card	3	272.11	0.078	752.67
2024-12-13	UK	Mobile App 	 Clothing	PayPal	1	78.07	0.001	77.97
2024-05-15	Ireland	Website	Groceries	PayPal	2	14.1	0.0	28.19
2024-06-22	Ireland	Web	Clothing	Card	4	40.09	0.023	156.65
2024-08-13	 France 	Web	Groceries	PayPal	4	10.91	0.096	39.46
2025-03-09	UK	Web	Books	Card	1	26.42	0.017	25.98
2025-01-11	Spain	Web	Groceries	PayPal	4	15.22	0.036	58.69
2024-08-27	Ireland	Web	Groceries	PayPal	5	11.52	0.0	57.61
2025-04-28	 Ireland 	Mobile App	Clothing	Card	5	59.07	0.029	286.69
2024-09-01	uk	Mobile App	Home	Card	1	75.64	0.102	67.91
2025-03-28	Uk	Web	Clothing		4	41.65	0.0	166.61
2024-07-29	UK	Web	Clothing	Card	5	38.19	0.034	184.49
2025-04-09	UK	Mobile App	CLOTHING	CARD	2	36.03	0.055	68.11
2025-04-14	Spain	Mobile App	 Electronics	Card	4	248.6	0.0	994.41
2024-07-19	Germany	Mobile App	Home 	Card	2	40.88	0.026	79.59
2024-08-24	Ireland		Electronics	Cash	3	361.01	0.0	1083.02
2024-08-30	Spain	Website	Electronics	Credit Card	2	320.3	0.0	640.6
2024-05-01	Ireland	 Mobile App	Home	Card	1	74.89	0.0	74.89
2024-10-13	Spain	Mobile App	Books	PayPal	3	23.02	0.071	64.17
2024-07-22	UK	Mobile App	Electronics	PayPal	2	308.22	0.0	616.43
2025-01-24	Ireland 	Mobile App	Books	Cash	3	17.0	0.071	47.37
2025-01-23	Spain	Mobile App	Clothing	Card	1	42.12	0.04	40.44
2024-06-14	Ireland	Store Kiosk 	Books	Card	5	21.79	0.036	105.04
2024-10-23	Ireland	Mobile App	Clothing	Card	1	63.05	0.025	61.46
2024-06-04	Ireland	Mobile App	Clothing	Card 	2	49.09	0.043	94.01
2025-04-27	Germany	Web	Electronics	Card	2	226.69	0.046	432.64
2025-01-22	UK	Mobile App	Clothing	Cash	2	58.62	0.0	117.25
2024-06-10	Ireland	Mobile App	Groceries	Card	1	15.34	0.0	15.34
2025-04-08	UK	Mobile App 	Books	Card	1	20.86	0.0	20.86
2024-12-30	Germany	Mobile App	Clothing	PayPal	5	89.32	0.031	432.82
2024-10-08	Ireland	Web 	Home	Card	1	80.44	0.0	80.44
2025-01-12	Germany	Web	Books	PAYPAL	3	19.22	0.0	57.65
2024-10-18	France	Mobile App	Electronics	Card	3	138.34	0.0	415.03
2024-08-31	 Ireland		Electronics	Card	3	241.61	0.046	691.72
2024-08-28	Ireland 	Web	Home	CASH	3	75.12	0.015	222.07
2024-09-28	Spain	Mobile App	clothing	card	2	32.69	0.02	64.07
2024-08-22	Spain	Mobile App	Clothing	PayPal	5	34.23	0.031	165.89
2024-11-08	Ireland	Store Kiosk	Groceries	Card 	3	11.46	0.0	34.38
2025-04-28	france	Mobile App	clothing	Card	3	55.73	0.003	166.76
2024-12-14	Germany	Store Kiosk	Clothing	 PayPal	5	60.35	0.088	275.05
2024-06-14	Spain	Mobile App	Electronics	Voucher	3	300.73	0.044	862.85
2024-07-16	Ireland	Web	Clothing	PayPal	5	46.54	0.0	232.7
2025-01-04	Ireland	mobile app	Home	Card	5	103.2	0.089	470.19
2024-10-26	spain	Web	Clothing	 Card	5	38.19	0.083	175.11
2025-02-20	Germany	Mobile App	Home	Card	5	46.78	0.065	218.74
2025-04-13	UK	Mobile App	Groceries	PayPal	5	16.83	0.042	80.64
2025-02-21	Ireland	Web	 Electronics	Card	3	209.22	0.082	575.9
2024-10-10	 UK	Web	Groceries	Card	4	15.57	0.023	60.84
2025-01-29	Germany	Web	Home	Card	1	72.06	0.046	68.73
2025-04-18	Ireland	Mobile App	clothing	Card	4	40.81	0.112	145.02
2025-01-05	Ireland	Web	Clothing	PayPal	2	50.51	0.0	101.01
2024-10-08	Ireland	Web	Groceries	 Card	5	14.61	0.058	68.78
2024-10-14	Germany	Mobile App	Electronics	Card	3	229.28	0.082	631.55
2025-03-13	France	Store Kiosk	Home	Card	3	71.57	0.073	199.0
2024-05-28	Ireland	Web	Home	Card	2	98.99	0.086	180.99
2024-05-19	IRELAND	Web	Clothing	Card	1	55.81	0.038	53.7
2024-09-29	UK	Mobile App	Clothing	PayPal	1	64.62	0.0	64.62
2024-05-31	Germany	Store Kiosk	Groceries	PayPal	5	21.83	0.097	98.58
2025-01-04	Ireland	Mobile App	GROCERIES	Card	5	13.22	0.002	65.97
2025-03-04	Ireland	Web	electronics	PayPal	4	356.29	0.0	1425.16
2024-07-13	uk	Web	Clothing		3	45.61	0.055	129.32
2024-05-28	France	Mobile App	Clothing	PayPal	3	27.57	0.0	82.71
2024-12-19	UK 	Mobile App	Home	PayPal	3	58.68	0.0	176.03
2024-06-21	germany	Mobile App	Books	card	4	15.7	0.01	62.18
2024-09-28	Ireland	store kiosk	Home	Card	3	60.01	0.0	180.03
2024-06-12	UK	 Web	Home	Card	2	70.79	0.035	136.61
2025-01-03	UK	Web	Home	Card	4	77.27	0.083	283.41
2024-09-22	Ireland	Store Kiosk	Groceries	PayPal	5	21.34	0.055	100.82
2024-08-16	Ireland	Web	Clothing	Card 	4	51.86	0.064	194.09
2024-07-05	Ireland	Mobile App	Electronics	Card	2	260.82	0.066	487.08
2024-09-20	Ireland		Groceries	 PayPal	5	13.59	0.025	66.24
2025-03-06	 UK 	Web	Electronics	Cash	2	336.0	0.032	650.8
2024-11-26	Ireland	Mobile App	 Clothing	 Card 	3	47.5	0.022	139.35
2025-01-23	UK	Web	Clothing	Cash	4	65.66	0.0	262.56
2024-11-23	Uk	Web	Books	Card	5	18.8	0.021	92.01
2024-12-06	Spain	WEB	Home	Card	3	73.41	0.023	215.2
2024-10-25	Ireland	Web	Home	card	5	66.61	0.0	333.06
2024-10-04	 Ireland	Web	Home	PayPal	4	58.21	0.046	222.15
2025-03-24	Germany	Store Kiosk	Books	Paypal	1	32.84	0.044	31.4
2025-03-14	UK	WEB	Electronics	Card	4	307.67	0.1	1107.72
2024-10-12	UK	WEB	Groceries	PayPal	2	18.0	0.074	33.32
2024-11-04	Ireland	Mobile App	BOOKS	PayPal	1	17.4	0.022	17.01
2024-09-28	germany	Web	Groceries 	Card	3	16.54	0.061	46.57
2025-04-22	Spain	web	Groceriess	card	1	11.97	0.042	11.47
2024-05-04	Germany		Groceries	Card	5	12.28	0.055	58.03
2025-02-10	Ireland	Web	Home	Card	5	85.77	0.0	428.84
2025-02-09	UK	web	Electronics	Card	5	228.42	0.049	1086.35
2024-05-17	Ireland	Web	Clothing	Card	3	54.87	0.016	162.01
2024-12-14	Ireland	Web	Electronics	Card	4	203.36	0.0	813.43
2025-02-22	GERMANY	MOBILE APP	Clothing	CARD	5	71.41	0.079	328.74
2024-07-14	Spain	Mobile App	Groceries	Voucher	5	15.83	0.087	72.24
2024-05-07	Spain	Web 	Clothing	Voucher	4	44.4	0.099	159.93
2025-01-11	Ireland	Web	Electronics	 Card 	1	283.4	0.0	283.4
2025-04-18	Ireland	Web	Electronics	 Cash 	3	209.28	0.03	609.14
2025-03-11	 uk	Mobile App	Groceries	Card	3	15.72	0.059	44.37
2025-01-17	 Spain 	web	Clothing	Voucher	5	55.93	0.027	272.2
2024-11-03	Germany	Web	Clothing	Cash	5	45.89	0.055	216.92
2025-04-06	UK	Web	Clothing	Card	4	56.6	0.024	220.95
2024-11-04	ireland	Web	Electronics	card	3	312.03	0.067	873.24
2024-09-16	UK	Web	Electronics	Cash	2	184.68	0.057	348.45
2025-02-22	France	Web	Home	Voucher	5	84.3	0.0	421.51
2024-10-29	FRANCE	Web	Books	CARD	3	28.74	0.09	78.45
2024-06-26	Spain	Web	Groceries	CASH	4	17.05	0.022	66.72
2024-07-22	Ireland	Mobile App	Clothing		3	56.94	0.0	170.82
2024-08-16	UK	Store Kiosk	Books	Card	4	16.27	0.0	65.07
2025-04-28	Uk		Clothing	card	2	45.15	0.0	90.3
2024-12-17	U.K.	Store Kiosk	Groceries	PayPal	3	17.28	0.053	49.1
2024-05-31	Germany	Mobile App	Home	PayPal	4	55.78	0.073	206.83
2024-06-08	Ireland	Store Kiosk	Books	card	2	19.67	0.0	39.33
2025-01-25	UK	Store Kiosk	Clothing	CASH	1	40.69	0.0	40.69
2025-04-08	uk 	Web	Books	Card	5	25.76	0.1	115.94
2024-11-01	Ireland	Mobile App	Clothing	Card	5	58.58	0.0	292.91
2025-03-11	UK	Web	Groceries	Card	3	11.91	0.01	35.39
2024-07-07	ireland	Web	Electronics	Card	5	138.38	0.05	657.31
2024-06-30	France	Web	Clothing	Voucher	5	56.05	0.005	278.87
